,Virginia,California,Florida,New Jersey,Texas,New York,Colorado,Massachusetts,Nevada,Arizona,Oregon,North Carolina,the District of Columbia,Washington,Wisconsin,Hawaii,Utah,Michigan,South Carolina,Minnesota,Tennessee,Georgia,New Hampshire,Illinois,Vermont,Iowa,Missouri,Maryland,Rhode Island,Indiana,Montana,Wyoming,Pennsylvania,Oklahoma,West Virginia,Delaware,Alabama,Connecticut,Ohio,Kansas,South Dakota,Idaho,North Dakota,Nebraska,Mississippi,New Mexico,Arkansas,Alaska,Louisiana,Kentucky,Maine
2014-12-01,225775.64101796297,395224.1494369661,168823.02684957444,286280.99277488084,152965.45605616015,238013.248929666,260607.70674620647,329089.774678316,202578.18713677442,190982.39579851422,242305.14146471178,149950.24066652704,436538.47939969896,260203.54456507982,154000.3145252717,464576.22040653025,225401.82739016437,115495.40996169548,142102.08049609794,182802.10643151964,134469.6268805225,141103.6778178449,217724.08903185942,149356.91390810278,211490.81587710654,115362.41291374696,119982.46786341531,259950.37795246273,229599.81466687843,115727.14194424757,194298.0265141256,208292.8489984487,149094.99460543194,106545.34206636569,95043.35904518246,212275.32953307685,122871.49696277252,240921.85905418848,115393.90041865251,104343.7778305784,153020.67490560494,173650.64655147961,181501.57470488604,133643.6459701537,101310.03916989366,161453.44116927142,113818.2993493211,252308.88892311975,147426.41716369241,112565.80462167553,174969.18216167777
2015-01-01,226185.72651288728,398116.1586454685,170258.7946242081,286366.00246053026,154154.08077774374,238414.35755368593,263613.9224823851,331033.89089053334,203672.16341647346,191675.89107319713,244295.14502506665,150480.4068175341,438306.28200920793,262391.1292071098,154595.9981379374,467378.8966123273,226559.17748639084,116012.91079533294,142530.08845550154,183587.48512314956,135046.0501737255,141707.864470431,218503.76689754147,149651.33401016338,211678.24445824546,115977.26899549835,120388.9645287799,260141.30561282905,230008.2663986004,115993.93313443502,195315.54367702708,209468.2510631947,149245.43090694048,107177.2462181644,96273.10072868729,213665.27030413295,122861.57337587053,241197.70699755757,115778.94241329432,104973.19338749239,153637.48570252577,174202.66189069345,183084.88975775114,134151.75983557545,101975.15496659915,161769.08842834353,114049.89186905873,253084.40790564255,148297.6352570973,112707.07352232876,175095.51791686707
2015-02-01,226570.8739402146,400523.25957842154,171521.8789426051,286575.19365263236,155373.69871954792,238744.3036109743,266916.41140373255,333131.7392776711,204599.19678345745,192418.96813889663,246525.98611624757,151046.14694881954,439628.0821549714,264811.39260220766,155332.31337219346,470189.0854436427,227789.83549653503,116581.02057739442,142994.45892306496,184556.53660263916,135625.6349536335,142309.61476102393,219508.38701762594,149742.03799433506,212322.64340174,116645.51246145928,120713.88321580707,260358.50909477632,230627.6649181831,116278.40431980148,196241.3268647953,211039.67013288566,149355.58592874018,107587.86471320891,97151.64580747171,215163.78157670295,122837.90227287292,241273.9291819945,116166.41136390685,105572.4457034715,154532.9213530064,175089.59148783758,184501.72421536644,134751.021743967,102660.03965617511,162075.34816095058,114247.67476170085,253510.9481047852,149166.3527783739,112908.06071945412,175523.87594704772
2015-03-01,226941.4167252937,402476.8400761068,172642.6445132908,287110.07652719255,156562.24307827838,239136.8198974436,270115.5950750111,335032.0678894919,205807.39733856756,193424.87641059354,248560.6914520037,151580.32204644446,440284.59614109824,267116.2492043218,156160.71662457337,472555.9313892082,229145.09101060595,117361.15099158627,143580.77713042547,185669.0070592021,136268.2085265243,142984.66430406176,220545.73948219404,150035.06506273072,213076.97583081495,117256.5252745662,121120.49200706011,260938.42887194236,231486.85716061445,116585.00421212248,197241.4550225204,212636.63079564986,149584.31727814415,107918.89897044118,97940.40286632943,216674.7000508942,122918.27404780306,241694.45909131897,116595.80872393439,106066.33003934236,155388.29103334012,176256.53491825794,185792.1700718213,135347.5113491948,103548.98143889463,162563.15282133987,114532.67205754523,253502.51374977446,149861.62347200804,113214.53326492531,176070.29317569252
2015-04-01,227328.64350374744,404416.38151833013,173769.27150027934,287682.34921740135,157688.16350387948,239717.58464590157,273138.07934849564,336616.0130449554,207298.88924088926,194605.0598456188,250539.13779440816,152147.61027003164,441678.8152288811,269275.4039986819,157123.23860030618,474480.04331612214,230614.7231475958,118341.56396922415,144271.78946646387,186860.7782576315,137051.798699235,143811.39174820157,221811.1706000899,150490.34678300287,213987.69535837648,118005.74131115914,121686.25973362433,261818.36769008494,232517.0959568194,117024.60825830128,198611.95020485146,214109.94719536943,150023.78111988885,108320.249373739,98644.7002668125,217841.48064420046,123281.22503444883,242242.25503233378,117149.75528699282,106626.0504376199,156257.81959844733,177486.9239166584,187366.8161514009,136124.71428693424,105349.36699842206,163272.30496820793,114953.99770975167,253888.77102653674,150642.76784118664,113811.11579786193,176931.8706373576
2015-05-01,227798.0851998476,406636.3173027658,175037.9939365741,288512.65258386376,158776.4810742133,240633.64800761003,275945.6150642146,338050.0399931835,209123.11038752177,195994.45266266493,252391.7561561917,152767.2586003112,443100.323364002,271385.5085292068,158179.95741964228,476663.4481465016,232229.2462082615,119459.0350611058,145079.68494457027,188033.199897542,137961.05972286683,144701.49304171794,223009.12811432328,151284.67197015128,214917.7373183431,118730.37104446,122418.92382163787,262653.61528238765,233280.14208408803,117555.845896611,200124.57148947765,215350.17554305212,150634.77318213574,108787.06842802918,99327.82853665373,218584.24940892472,123734.06935527483,242860.22569461717,117851.39817994251,107150.3481661844,157077.3935350956,178869.05478153902,189098.38417385728,136921.23230703175,107936.06525787228,163918.4569001379,115346.97677761856,254622.8981653104,151508.54662092114,114509.28412109481,177844.06697129054
2015-06-01,228230.496452259,408912.2291067087,176323.31688532358,289086.2884014428,159855.3424920849,241587.0597827624,278660.7057657751,339242.90790752665,211368.28423723718,197366.8441062054,254336.51818865712,153391.10282815676,445405.98315709224,273356.44891381863,159059.1192699905,478965.9448373802,233989.56334490134,120450.47061017768,145876.8431181014,189017.37546364055,138922.55916776173,145585.28335657733,224166.453575235,151944.1298731246,215798.61002295147,119346.01581231115,123082.62541811091,263229.4533478568,233881.5074980885,118145.66212298519,201657.84437130322,216471.3165219353,151194.43235869566,109081.55122911239,99898.49086496611,219374.1564110577,124188.70074188604,243125.18453458592,118526.55100667442,107586.36091354718,157976.4780459001,180137.0112927258,190670.67647255896,137703.159824968,110937.23536393925,164210.60510628636,115751.2342972101,255447.86834610175,152226.6816594256,115162.92115740555,178881.74442421203
2015-07-01,228831.17994406505,410705.64371275343,177778.57748912004,289882.5927353999,160969.4521420059,242742.24647988193,281531.12421220395,340639.1671082817,213688.06475879042,198812.45889727518,256548.30497994318,154071.2977692303,448477.924708629,275432.8085581051,159723.33196175122,481737.84367793513,235967.73183262363,121267.34813177062,146708.5009240506,189896.557204511,139956.8117896827,146552.5313292036,225344.51385694786,152646.6619943439,216619.700510239,119800.05556023814,123802.7553530741,263849.18187251536,234803.5557517242,118689.26914269058,203053.10067917636,217913.0178451862,151855.91092034912,109370.77072321581,100346.8214473214,220368.89294673654,124568.37918382895,243491.29660754613,119235.86072378074,108010.41460136483,158765.98715270482,181383.29995148256,191859.51882741848,138397.7256288526,113599.92220559157,164439.34084995775,116249.5361495723,256420.0941870627,152774.73971096295,115701.28131445234,179996.27285940305
2015-08-01,229612.804666318,411934.88250312326,179321.34835391756,290923.3225657217,162133.12413832045,244096.92856832803,284592.9614963718,342498.171593478,215646.46460562377,200303.47539490496,259107.65446996558,154801.07256741563,452019.1116898132,277570.1425679327,160295.04822019386,485063.34440546314,238282.50843846836,122020.0648387501,147531.34410185623,190768.22569433646,140933.69557908675,147553.81674813337,226732.67648935775,153270.16957914302,217254.7684328009,120394.94545088301,124566.57095764979,264481.9637013972,235994.21039609017,119273.47720934953,204453.9943708063,219515.76361385404,152602.04651373278,109664.03609353413,100760.34914756945,221609.3062736512,124972.21421839933,243871.87502316813,119980.63853107377,108579.44812847521,159716.12020629205,182597.76845382014,192864.04428022038,139235.56592611872,115936.01837942343,164707.19349938983,116938.69807521442,257597.39776623642,153100.40323475542,116289.55385706287,181061.55969560074
2015-09-01,230546.32237605125,413033.9557869043,181010.76341064353,292435.2018340749,163357.11576638962,245899.39113890825,287837.7822818058,344902.726011696,217378.56263925825,201988.44035092372,261924.7404130226,155609.19711128995,455985.6327794702,280043.79204077256,160834.8711483411,489525.0711542899,240641.7232575647,122787.74535309616,148361.25159343056,191801.05942655378,141941.99625416615,148615.0571042236,228234.3565665709,154004.80964620202,217916.6151083213,121010.90649967741,125368.53941582599,265311.63673875184,237425.4055982736,119750.53531738614,206199.4269602788,221186.4013993171,153334.83663504766,110174.53205113726,101335.62549806625,222772.3709588444,125353.95276526292,244376.33517951114,120694.25372452421,109242.52563062501,160769.25461065548,183897.99373180812,193780.08038656472,140074.25202535404,117908.60351887067,165206.20166859624,117677.52291381749,259428.95252594314,153642.3770170064,116841.57127822585,182240.54127142773
2015-10-01,231762.94125494835,414386.98972499516,182786.8519405066,294217.2961865864,164614.58152601443,247763.72370521244,290890.6504358697,347371.30708872405,218937.9494590368,203740.99721449774,265125.92108549364,156485.35543812098,459933.11092914874,282753.3795132951,161568.7420827032,494058.79893933487,242920.36604220865,123608.11904776096,149307.07725383295,192962.62053980504,143004.08884097578,149651.07078263094,229778.76837897676,154998.29587875705,218552.81583947735,121760.45139734364,126162.64167267755,266235.0866264937,238858.13879583366,120208.856413525,208225.20048434706,222444.14749991382,153908.05382741566,110556.8850498983,102124.42031650548,223614.66162981992,125872.24269654664,244890.2281151821,121363.07848348033,110018.68261981732,161901.95944981827,185123.01068600125,194910.07844942855,140996.253223545,119342.32090628387,165739.2829738162,118542.24848352531,260882.57952073612,154472.24111631815,117358.7804363888,183534.20026386026
2015-11-01,233012.93776831462,415522.14072340744,184504.78694550367,295791.5164567414,165742.97065132973,249260.64094272675,293805.94125808094,349584.28766607604,220758.30219269652,205531.5295216608,268291.6482130985,157250.66649176556,464175.37300822866,285736.9572403466,162321.20238655419,497410.7759113188,244939.05676650876,124303.93909771576,150212.1731462111,194167.12018610074,144000.01597569336,150594.40834259917,231054.90394646433,155960.098403411,218735.48739942943,122479.149096925,126820.24501731976,267291.12791841076,240432.70524413182,120461.98617607844,210349.75477225988,223313.41396730274,154232.19146022046,110643.79151443842,102709.86410169891,224033.772801051,126374.54344751731,245411.83184361868,121781.18538614015,110637.10698106315,162746.16371325395,186045.8266070357,195919.58333182006,141694.54619621855,120041.6467498397,166004.9054483549,119216.5369779487,261979.4663516744,155244.7832816261,117648.42885148023,184698.92832302468
2015-12-01,234382.4145321327,416574.57262941,186105.99223508863,297164.29779137956,166887.8196565257,250477.50436707586,296630.49851161777,351897.1670744621,222350.81818090891,207220.84370875478,271767.29188276595,158102.9671686165,467940.71569912013,289027.28326413553,163329.7077863259,499134.5580724662,247024.0051594161,125034.80736584998,151171.63674743692,195562.6758678897,145041.5979076744,151563.95050295632,232189.10237936166,156877.14491508165,218882.61495066897,123440.12274764768,127583.6467048804,268475.6043464018,242065.34756141747,120871.62737520017,212200.29379721088,223728.71081605507,154642.66481295027,110382.92203080836,102943.02155624954,224490.65708777762,127037.52940894838,245734.79806635334,122284.07362370806,111313.11314078742,163740.55301658265,186987.58707980797,197271.92257101779,142551.66629548615,120387.92817234663,166259.30433489164,119876.5346213722,262494.9119221755,156234.39702831628,117981.19022202294,185634.8989804053
2016-01-01,235659.72786463812,419819.7027248326,187570.54935248374,298179.7592017351,168085.8223013786,251389.9269263635,299515.32470396376,354336.2055538185,223864.02036662924,209268.96774128746,275100.24243408785,159060.98779553096,470811.4476790657,292597.12783301814,164375.5074533911,500920.03229013714,249275.19410384863,125923.32606995456,152156.94916405604,197102.03191389257,146095.02127028446,152635.9678366336,233148.55397558855,157746.25491458125,218928.61440565283,124434.7773296967,128428.52298056702,269723.4748890772,243694.0904988282,121362.61503413343,213743.7794029755,224119.20265815486,155167.05726207336,110365.11114114644,103170.54225585934,225473.65774172175,127759.14411869751,246116.51745168888,122949.39428994835,111902.59617971267,164770.9696369251,188413.19394520632,198119.7711729476,143460.27123515875,120734.97625325144,166506.0860766472,120597.56721993914,262793.4910390696,156977.5447133521,118397.56567187792,186298.80083584375
